Latitude,Longitude,Speed,Heading,Timestamp
42.10139,-87.77107,23.6,93.3,2018-09-21 14:12:40:660
42.10139,-87.77099,25.6,93.2,2018-09-21 14:12:41:160
42.10139,-87.77099,25.6,93.2,2018-09-21 14:12:41:660
42.10139,-87.77089,29.7,93.9,2018-09-21 14:12:42:161
42.10139,-87.77089,29.7,93.9,2018-09-21 14:12:42:660
42.10138,-87.77078,32.8,93.7,2018-09-21 14:12:43:160
42.10138,-87.77078,32.8,93.7,2018-09-21 14:12:43:660
42.10137,-87.77066,34.5,94.1,2018-09-21 14:12:44:160
42.10137,-87.77066,34.5,94.1,2018-09-21 14:12:44:660
42.10138,-87.77053,35.5,86.2,2018-09-21 14:12:45:160
42.10138,-87.77053,35.5,86.2,2018-09-21 14:12:45:661
42.10138,-87.77038,39.6,90.8,2018-09-21 14:12:46:160
42.10138,-87.77038,39.6,90.8,2018-09-21 14:12:46:660
42.10138,-87.77023,42.3,91.8,2018-09-21 14:12:47:160
42.10138,-87.77023,42.3,91.8,2018-09-21 14:12:47:661
42.10138,-87.77008,45.6,88.4,2018-09-21 14:12:48:160
42.10138,-87.77008,45.6,88.4,2018-09-21 14:12:48:660
42.10138,-87.76991,49.5,89.4,2018-09-21 14:12:49:161
42.10138,-87.76991,49.5,89.4,2018-09-21 14:12:49:660
42.10138,-87.76973,51.2,89.9,2018-09-21 14:12:50:160
42.10138,-87.76973,51.2,89.9,2018-09-21 14:12:50:660
42.10138,-87.76955,52.4,90,2018-09-21 14:12:51:160
42.10138,-87.76955,52.4,90,2018-09-21 14:12:51:661
42.10137,-87.76936,52.8,90.7,2018-09-21 14:12:52:160
42.10137,-87.76936,52.8,90.7,2018-09-21 14:12:52:660
42.10136,-87.76919,51.3,93.5,2018-09-21 14:12:53:160
42.10136,-87.76919,51.3,93.5,2018-09-21 14:12:53:661
42.10134,-87.76901,52.3,97.4,2018-09-21 14:12:54:160
42.10134,-87.76901,52.3,97.4,2018-09-21 14:12:54:660
42.1013,-87.76884,52.4,101.2,2018-09-21 14:12:55:160
42.1013,-87.76884,52.4,101.2,2018-09-21 14:12:55:660
42.10127,-87.76867,52.3,104.6,2018-09-21 14:12:56:160
42.10127,-87.76867,52.3,104.6,2018-09-21 14:12:56:660
42.10123,-87.7685,51.8,108.6,2018-09-21 14:12:57:160
42.10123,-87.7685,51.8,108.6,2018-09-21 14:12:57:662
42.10118,-87.76833,51.9,112.9,2018-09-21 14:12:58:160
42.10118,-87.76833,51.9,112.9,2018-09-21 14:12:58:660
42.10113,-87.76817,53.2,116.8,2018-09-21 14:12:59:160
42.10113,-87.76817,53.2,116.8,2018-09-21 14:12:59:660
42.10106,-87.76802,53.7,119.6,2018-09-21 14:13:00:160
42.10106,-87.76802,53.7,119.6,2018-09-21 14:13:00:660
42.10097,-87.76785,58.4,124.3,2018-09-21 14:13:01:160
42.10097,-87.76785,58.4,124.3,2018-09-21 14:13:01:660
42.10087,-87.76769,60.8,128.4,2018-09-21 14:13:02:160
42.10087,-87.76769,60.8,128.4,2018-09-21 14:13:02:660
42.10077,-87.76754,62.7,132,2018-09-21 14:13:03:160
42.10077,-87.76754,62.7,132,2018-09-21 14:13:03:660
42.10064,-87.76741,61.9,139.3,2018-09-21 14:13:04:161
42.10064,-87.76741,61.9,139.3,2018-09-21 14:13:04:660
42.10051,-87.7673,63.4,147.8,2018-09-21 14:13:05:160
42.10051,-87.7673,63.4,147.8,2018-09-21 14:13:05:660
42.10036,-87.7672,65.4,153.1,2018-09-21 14:13:06:160
42.10036,-87.7672,65.4,153.1,2018-09-21 14:13:06:660
42.1002,-87.7671,68.8,153.8,2018-09-21 14:13:07:160
42.1002,-87.7671,68.8,153.8,2018-09-21 14:13:07:660
42.10004,-87.76699,72.9,153.5,2018-09-21 14:13:08:160
42.10004,-87.76699,72.9,153.5,2018-09-21 14:13:08:660
42.09986,-87.76687,79.2,153.5,2018-09-21 14:13:09:160
42.09986,-87.76687,79.2,153.5,2018-09-21 14:13:09:661
42.09967,-87.76674,85.6,153.1,2018-09-21 14:13:10:160
42.09967,-87.76674,85.6,153.1,2018-09-21 14:13:10:660
42.09947,-87.76661,89.4,152.9,2018-09-21 14:13:11:160
42.09947,-87.76661,89.4,152.9,2018-09-21 14:13:11:661
42.09926,-87.76647,91.7,152.8,2018-09-21 14:13:12:160
42.09926,-87.76647,91.7,152.8,2018-09-21 14:13:12:660
42.09905,-87.76632,93.9,153.1,2018-09-21 14:13:13:160
42.09905,-87.76632,93.9,153.1,2018-09-21 14:13:13:660
42.09883,-87.76618,95.8,153.8,2018-09-21 14:13:14:160
42.09883,-87.76618,95.8,153.8,2018-09-21 14:13:14:660
42.09862,-87.76604,97.7,153.9,2018-09-21 14:13:15:160
42.09862,-87.76604,97.7,153.9,2018-09-21 14:13:15:660
42.09839,-87.76589,99,154.3,2018-09-21 14:13:16:160
42.09839,-87.76589,99,154.3,2018-09-21 14:13:16:660
42.09817,-87.76575,100.8,154.2,2018-09-21 14:13:17:160
42.09817,-87.76575,100.8,154.2,2018-09-21 14:13:17:660
42.09793,-87.7656,102.3,154.4,2018-09-21 14:13:18:160
42.09793,-87.7656,102.3,154.4,2018-09-21 14:13:18:660
42.09769,-87.76545,104.8,154.1,2018-09-21 14:13:19:160
42.09769,-87.76545,104.8,154.1,2018-09-21 14:13:19:660
42.09746,-87.76529,105.7,154.4,2018-09-21 14:13:20:161
42.09746,-87.76529,105.7,154.4,2018-09-21 14:13:20:660
42.09722,-87.76514,106.2,154.3,2018-09-21 14:13:21:160
42.09722,-87.76514,106.2,154.3,2018-09-21 14:13:21:660
42.09698,-87.76499,105.2,154.2,2018-09-21 14:13:22:160
42.09698,-87.76499,105.2,154.2,2018-09-21 14:13:22:661
42.09675,-87.76484,104.2,154.3,2018-09-21 14:13:23:160
42.09675,-87.76484,104.2,154.3,2018-09-21 14:13:23:660
42.09651,-87.76469,104.7,154.2,2018-09-21 14:13:24:160
42.09651,-87.76469,104.7,154.2,2018-09-21 14:13:24:660
42.09628,-87.76453,105.2,154,2018-09-21 14:13:25:160
42.09628,-87.76453,105.2,154,2018-09-21 14:13:25:660
42.09604,-87.76438,105.3,154.1,2018-09-21 14:13:26:160
42.09604,-87.76438,105.3,154.1,2018-09-21 14:13:26:660
42.0958,-87.76422,105.5,154.4,2018-09-21 14:13:27:160
42.0958,-87.76422,105.5,154.4,2018-09-21 14:13:27:660
42.09556,-87.76407,106.3,154,2018-09-21 14:13:28:160
42.09556,-87.76407,106.3,154,2018-09-21 14:13:28:660
42.09532,-87.76391,106.9,154.1,2018-09-21 14:13:29:160
42.09532,-87.76391,106.9,154.1,2018-09-21 14:13:29:660
42.09508,-87.76375,107.5,154.1,2018-09-21 14:13:30:160
42.09508,-87.76375,107.5,154.1,2018-09-21 14:13:30:660
42.09483,-87.76359,108.1,154.3,2018-09-21 14:13:31:160
42.09483,-87.76359,108.1,154.3,2018-09-21 14:13:31:660
42.09459,-87.76343,108.3,154.2,2018-09-21 14:13:32:160
42.09459,-87.76343,108.3,154.2,2018-09-21 14:13:32:660
42.09434,-87.76327,108.9,154.3,2018-09-21 14:13:33:160
42.09434,-87.76327,108.9,154.3,2018-09-21 14:13:33:660
42.0941,-87.76312,108.3,154.6,2018-09-21 14:13:34:160
42.0941,-87.76312,108.3,154.6,2018-09-21 14:13:34:660
42.09387,-87.76296,106.8,153.6,2018-09-21 14:13:35:160
42.09387,-87.76296,106.8,153.6,2018-09-21 14:13:35:660
42.09364,-87.76281,104,154.3,2018-09-21 14:13:36:161
42.09364,-87.76281,104,154.3,2018-09-21 14:13:36:660
42.0934,-87.76266,102.3,154.4,2018-09-21 14:13:37:160
42.0934,-87.76266,102.3,154.4,2018-09-21 14:13:37:628
42.09318,-87.76251,101,154.6,2018-09-21 14:13:38:128
42.09318,-87.76251,101,154.6,2018-09-21 14:13:38:631
42.09295,-87.76237,98.3,154.9,2018-09-21 14:13:39:128
42.09295,-87.76237,98.3,154.9,2018-09-21 14:13:39:628
42.09274,-87.76223,96.7,154.9,2018-09-21 14:13:40:128
42.09274,-87.76223,96.7,154.9,2018-09-21 14:13:40:628
42.09252,-87.76209,95.9,154.4,2018-09-21 14:13:41:128
42.09252,-87.76209,95.9,154.4,2018-09-21 14:13:41:629
42.0923,-87.76195,95.3,154.2,2018-09-21 14:13:42:128
42.0923,-87.76195,95.3,154.2,2018-09-21 14:13:42:628
42.09209,-87.76182,93.9,154.3,2018-09-21 14:13:43:128
42.09209,-87.76182,93.9,154.3,2018-09-21 14:13:43:628
42.09188,-87.76169,92.2,154.5,2018-09-21 14:13:44:128
42.09188,-87.76169,92.2,154.5,2018-09-21 14:13:44:628
42.09167,-87.76156,90.9,154.5,2018-09-21 14:13:45:127
42.09167,-87.76156,90.9,154.5,2018-09-21 14:13:45:628
42.09147,-87.76142,89.7,154.1,2018-09-21 14:13:46:128
42.09147,-87.76142,89.7,154.1,2018-09-21 14:13:46:628
42.09127,-87.76129,86.9,154.6,2018-09-21 14:13:47:128
42.09127,-87.76129,86.9,154.6,2018-09-21 14:13:47:628
42.09108,-87.76117,85.6,154.1,2018-09-21 14:13:48:128
42.09108,-87.76117,85.6,154.1,2018-09-21 14:13:48:628
42.09089,-87.76105,83.4,154.3,2018-09-21 14:13:49:128
42.09089,-87.76105,83.4,154.3,2018-09-21 14:13:49:628
42.09071,-87.76093,81.6,154.4,2018-09-21 14:13:50:128
42.09071,-87.76093,81.6,154.4,2018-09-21 14:13:50:628
42.09053,-87.76082,80.7,154.3,2018-09-21 14:13:51:128
42.09053,-87.76082,80.7,154.3,2018-09-21 14:13:51:628
42.09035,-87.7607,80,154.3,2018-09-21 14:13:52:128
42.09035,-87.7607,80,154.3,2018-09-21 14:13:52:628
42.09017,-87.76058,79.6,154.3,2018-09-21 14:13:53:128
42.09017,-87.76058,79.6,154.3,2018-09-21 14:13:53:628
42.08999,-87.76047,79,154.7,2018-09-21 14:13:54:129
42.08999,-87.76047,79,154.7,2018-09-21 14:13:54:628
42.08981,-87.76035,81.3,154,2018-09-21 14:13:55:128
42.08981,-87.76035,81.3,154,2018-09-21 14:13:55:628
42.08962,-87.76023,82,154.7,2018-09-21 14:13:56:128
42.08962,-87.76023,82,154.7,2018-09-21 14:13:56:628
42.08943,-87.76012,82.1,155.1,2018-09-21 14:13:57:128
42.08943,-87.76012,82.1,155.1,2018-09-21 14:13:57:628
42.08924,-87.76,81.3,155,2018-09-21 14:13:58:128
42.08924,-87.76,81.3,155,2018-09-21 14:13:58:628
42.08906,-87.75989,79.8,155,2018-09-21 14:13:59:127
42.08906,-87.75989,79.8,155,2018-09-21 14:13:59:628
42.08889,-87.75978,78.1,155.4,2018-09-21 14:14:00:128
42.08889,-87.75978,78.1,155.4,2018-09-21 14:14:00:628
42.08872,-87.75969,77.2,156.9,2018-09-21 14:14:01:129
42.08872,-87.75969,77.2,156.9,2018-09-21 14:14:01:628
42.08854,-87.7596,78.2,158.5,2018-09-21 14:14:02:128
42.08854,-87.7596,78.2,158.5,2018-09-21 14:14:02:628
42.08835,-87.7595,80.9,159.8,2018-09-21 14:14:03:128
42.08835,-87.7595,80.9,159.8,2018-09-21 14:14:03:628
42.08815,-87.75942,84.1,161,2018-09-21 14:14:04:128
42.08815,-87.75942,84.1,161,2018-09-21 14:14:04:628
42.08794,-87.75932,87.9,161.7,2018-09-21 14:14:05:128
42.08794,-87.75932,87.9,161.7,2018-09-21 14:14:05:628
42.08772,-87.75923,91.9,163.2,2018-09-21 14:14:06:128
42.08772,-87.75923,91.9,163.2,2018-09-21 14:14:06:628
42.08748,-87.75913,94.6,164.5,2018-09-21 14:14:07:128
42.08748,-87.75913,94.6,164.5,2018-09-21 14:14:07:628
42.08725,-87.75905,96.1,165.9,2018-09-21 14:14:08:128
42.08725,-87.75905,96.1,165.9,2018-09-21 14:14:08:628
42.08702,-87.75898,97.8,167.6,2018-09-21 14:14:09:128
42.08702,-87.75898,97.8,167.6,2018-09-21 14:14:09:628
42.08677,-87.75892,98.6,168.8,2018-09-21 14:14:10:128
42.08677,-87.75892,98.6,168.8,2018-09-21 14:14:10:628
42.08653,-87.75886,99.8,170.5,2018-09-21 14:14:11:128
42.08653,-87.75886,99.8,170.5,2018-09-21 14:14:11:628
42.08628,-87.75882,101.8,172.1,2018-09-21 14:14:12:128
42.08628,-87.75882,101.8,172.1,2018-09-21 14:14:12:628
42.08602,-87.75877,102.9,172.9,2018-09-21 14:14:13:128
42.08602,-87.75877,102.9,172.9,2018-09-21 14:14:13:628
42.08576,-87.75874,103.8,174.1,2018-09-21 14:14:14:128
42.08576,-87.75874,103.8,174.1,2018-09-21 14:14:14:628
42.08549,-87.75871,105.4,176,2018-09-21 14:14:15:128
42.08549,-87.75871,105.4,176,2018-09-21 14:14:15:629
42.08523,-87.7587,106.2,177.4,2018-09-21 14:14:16:130
42.08523,-87.7587,106.2,177.4,2018-09-21 14:14:16:630
42.08496,-87.75868,104.5,178.3,2018-09-21 14:14:17:128
42.08496,-87.75868,104.5,178.3,2018-09-21 14:14:17:628
42.08469,-87.75868,106,179.7,2018-09-21 14:14:18:128
42.08469,-87.75868,106,179.7,2018-09-21 14:14:18:628
42.08442,-87.75869,106.6,180.7,2018-09-21 14:14:19:128
42.08442,-87.75869,106.6,180.7,2018-09-21 14:14:19:627
42.08417,-87.75869,105,181.1,2018-09-21 14:14:20:128
42.08417,-87.75869,105,181.1,2018-09-21 14:14:20:628
42.08392,-87.75868,102.8,180.8,2018-09-21 14:14:21:128
42.08392,-87.75868,102.8,180.8,2018-09-21 14:14:21:627
42.08367,-87.75868,101.1,180.6,2018-09-21 14:14:22:128
42.08367,-87.75868,101.1,180.6,2018-09-21 14:14:22:629
42.08343,-87.75868,100.7,180.5,2018-09-21 14:14:23:128
42.08343,-87.75868,100.7,180.5,2018-09-21 14:14:23:628
42.08317,-87.75868,100.8,180.8,2018-09-21 14:14:24:128
42.08317,-87.75868,100.8,180.8,2018-09-21 14:14:24:628
42.08292,-87.7587,99.5,181.1,2018-09-21 14:14:25:128
42.08292,-87.7587,99.5,181.1,2018-09-21 14:14:25:628
42.08268,-87.7587,98.5,180.8,2018-09-21 14:14:26:128
42.08268,-87.7587,98.5,180.8,2018-09-21 14:14:26:628
42.08242,-87.75871,96.2,180.8,2018-09-21 14:14:27:128
42.08242,-87.75871,96.2,180.8,2018-09-21 14:14:27:628
42.08219,-87.75872,96,180.9,2018-09-21 14:14:28:128
42.08219,-87.75872,96,180.9,2018-09-21 14:14:28:628
42.08195,-87.75872,94.5,181.2,2018-09-21 14:14:29:128
42.08195,-87.75872,94.5,181.2,2018-09-21 14:14:29:628
42.08172,-87.75873,92.8,181,2018-09-21 14:14:30:128
42.08172,-87.75873,92.8,181,2018-09-21 14:14:30:628
42.08149,-87.75874,91.1,180.7,2018-09-21 14:14:31:128
42.08149,-87.75874,91.1,180.7,2018-09-21 14:14:31:629
42.08127,-87.75874,89.9,180.3,2018-09-21 14:14:32:129
42.08127,-87.75874,89.9,180.3,2018-09-21 14:14:32:628
42.08104,-87.75874,89.6,180.1,2018-09-21 14:14:33:128
42.08104,-87.75874,89.6,180.1,2018-09-21 14:14:33:632
42.08082,-87.75874,89.1,180.4,2018-09-21 14:14:34:128
42.08082,-87.75874,89.1,180.4,2018-09-21 14:14:34:628
42.08061,-87.75874,85.9,180,2018-09-21 14:14:35:130
42.08061,-87.75874,85.9,180,2018-09-21 14:14:35:629
42.08038,-87.75876,85.5,180.6,2018-09-21 14:14:36:128
42.08038,-87.75876,85.5,180.6,2018-09-21 14:14:36:628
42.08017,-87.75876,86.5,181.5,2018-09-21 14:14:37:128
42.08017,-87.75876,86.5,181.5,2018-09-21 14:14:37:628
42.07994,-87.75878,88.9,181.6,2018-09-21 14:14:38:128
42.07994,-87.75878,88.9,181.6,2018-09-21 14:14:38:628
42.07971,-87.75879,91.3,181.2,2018-09-21 14:14:39:128
42.07971,-87.75879,91.3,181.2,2018-09-21 14:14:39:628
42.07949,-87.7588,92.6,182.3,2018-09-21 14:14:40:128
42.07949,-87.7588,92.6,182.3,2018-09-21 14:14:40:630
42.07922,-87.75883,96.3,183.3,2018-09-21 14:14:41:127
42.07922,-87.75883,96.3,183.3,2018-09-21 14:14:41:628
42.079,-87.75882,92.6,180.9,2018-09-21 14:14:42:128
42.079,-87.75882,92.6,180.9,2018-09-21 14:14:42:629
42.07877,-87.75882,91,180.9,2018-09-21 14:14:43:128
42.07877,-87.75882,91,180.9,2018-09-21 14:14:43:628
42.07854,-87.75883,88.5,180.9,2018-09-21 14:14:44:128
42.07854,-87.75883,88.5,180.9,2018-09-21 14:14:44:628
42.07831,-87.75883,88.8,180.7,2018-09-21 14:14:45:128
42.07831,-87.75883,88.8,180.7,2018-09-21 14:14:45:628
42.07807,-87.75882,87.9,180.7,2018-09-21 14:14:46:128
42.07807,-87.75882,87.9,180.7,2018-09-21 14:14:46:628
42.07787,-87.75882,86.6,180.6,2018-09-21 14:14:47:128
42.07787,-87.75882,86.6,180.6,2018-09-21 14:14:47:628
42.07765,-87.75883,86,180.6,2018-09-21 14:14:48:128
42.07765,-87.75883,86,180.6,2018-09-21 14:14:48:628
42.07743,-87.75883,86.3,180.8,2018-09-21 14:14:49:128
42.07743,-87.75883,86.3,180.8,2018-09-21 14:14:49:628
42.07722,-87.75884,85.7,180.4,2018-09-21 14:14:50:129
42.07722,-87.75884,85.7,180.4,2018-09-21 14:14:50:628
42.07703,-87.75886,84,180.8,2018-09-21 14:14:51:128
42.07703,-87.75886,84,180.8,2018-09-21 14:14:51:628
42.07685,-87.75886,81.5,180.9,2018-09-21 14:14:52:128
42.07685,-87.75886,81.5,180.9,2018-09-21 14:14:52:628
42.07664,-87.75886,81.1,180.8,2018-09-21 14:14:53:128
42.07664,-87.75886,81.1,180.8,2018-09-21 14:14:53:628
42.07643,-87.75888,80,180.6,2018-09-21 14:14:54:128
42.07643,-87.75888,80,180.6,2018-09-21 14:14:54:628
42.07623,-87.75888,77.8,180.8,2018-09-21 14:14:55:128
42.07623,-87.75888,77.8,180.8,2018-09-21 14:14:55:628
42.07604,-87.75887,77.7,180.8,2018-09-21 14:14:56:128
42.07604,-87.75887,77.7,180.8,2018-09-21 14:14:56:628
42.07584,-87.75888,78.1,180.8,2018-09-21 14:14:57:128
42.07584,-87.75888,78.1,180.8,2018-09-21 14:14:57:628
42.07565,-87.75888,78.6,180.5,2018-09-21 14:14:58:128
42.07565,-87.75888,78.6,180.5,2018-09-21 14:14:58:628
42.07545,-87.75889,80.4,180.4,2018-09-21 14:14:59:128
42.07545,-87.75889,80.4,180.4,2018-09-21 14:14:59:630
42.07524,-87.75889,82,180.8,2018-09-21 14:15:00:128
42.07524,-87.75889,82,180.8,2018-09-21 14:15:00:628
42.07504,-87.75888,82.3,181,2018-09-21 14:15:01:128
42.07504,-87.75888,82.3,181,2018-09-21 14:15:01:628
42.07484,-87.75889,82.5,180.6,2018-09-21 14:15:02:129
42.07484,-87.75889,82.5,180.6,2018-09-21 14:15:02:628
42.07463,-87.75889,82,180.6,2018-09-21 14:15:03:128
42.07463,-87.75889,82,180.6,2018-09-21 14:15:03:628
42.07443,-87.75889,81.2,180.5,2018-09-21 14:15:04:128
42.07443,-87.75889,81.2,180.5,2018-09-21 14:15:04:628
42.07423,-87.7589,81.4,179.9,2018-09-21 14:15:05:128
42.07423,-87.7589,81.4,179.9,2018-09-21 14:15:05:628
42.07402,-87.75889,83.6,179,2018-09-21 14:15:06:128
42.07402,-87.75889,83.6,179,2018-09-21 14:15:06:628
42.0738,-87.75889,86.4,178.3,2018-09-21 14:15:07:128
42.0738,-87.75889,86.4,178.3,2018-09-21 14:15:07:628
42.07359,-87.75888,87,177.4,2018-09-21 14:15:08:128
42.07359,-87.75888,87,177.4,2018-09-21 14:15:08:628
42.07338,-87.75885,85.8,175.9,2018-09-21 14:15:09:128
42.07338,-87.75885,85.8,175.9,2018-09-21 14:15:09:628
42.07318,-87.75881,84.3,174.5,2018-09-21 14:15:10:128
42.07318,-87.75881,84.3,174.5,2018-09-21 14:15:10:628
42.07295,-87.75878,84.3,173.2,2018-09-21 14:15:11:128
42.07295,-87.75878,84.3,173.2,2018-09-21 14:15:11:628
42.07273,-87.75873,86.3,171.9,2018-09-21 14:15:12:128
42.07273,-87.75873,86.3,171.9,2018-09-21 14:15:12:628
42.07251,-87.75868,87.1,170.7,2018-09-21 14:15:13:128
42.07251,-87.75868,87.1,170.7,2018-09-21 14:15:13:628
42.07229,-87.75862,88,169.6,2018-09-21 14:15:14:128
42.07229,-87.75862,88,169.6,2018-09-21 14:15:14:628
42.07208,-87.75856,88.5,168.5,2018-09-21 14:15:15:128
42.07208,-87.75856,88.5,168.5,2018-09-21 14:15:15:628
42.07186,-87.7585,88.5,167,2018-09-21 14:15:16:129
42.07186,-87.7585,88.5,167,2018-09-21 14:15:16:628
42.07165,-87.75842,88,165.8,2018-09-21 14:15:17:128
42.07165,-87.75842,88,165.8,2018-09-21 14:15:17:628
42.07144,-87.75834,87.3,164.6,2018-09-21 14:15:18:128
42.07144,-87.75834,87.3,164.6,2018-09-21 14:15:18:628
42.07123,-87.75825,86.6,163.3,2018-09-21 14:15:19:128
42.07123,-87.75825,86.6,163.3,2018-09-21 14:15:19:627
42.07103,-87.75816,86,162,2018-09-21 14:15:20:128
42.07103,-87.75816,86,162,2018-09-21 14:15:20:628
42.07083,-87.75807,86.7,160.8,2018-09-21 14:15:21:128
42.07083,-87.75807,86.7,160.8,2018-09-21 14:15:21:628
42.07062,-87.75796,86.9,159.9,2018-09-21 14:15:22:128
42.07062,-87.75796,86.9,159.9,2018-09-21 14:15:22:628
42.07042,-87.75786,86.5,158.5,2018-09-21 14:15:23:128
42.07042,-87.75786,86.5,158.5,2018-09-21 14:15:23:628
42.07022,-87.75774,85.7,157.2,2018-09-21 14:15:24:128
42.07022,-87.75774,85.7,157.2,2018-09-21 14:15:24:628
42.07004,-87.75763,83.5,156.1,2018-09-21 14:15:25:128
42.07004,-87.75763,83.5,156.1,2018-09-21 14:15:25:628
42.06986,-87.75752,79.5,155.2,2018-09-21 14:15:26:128
42.06986,-87.75752,79.5,155.2,2018-09-21 14:15:26:628
42.06969,-87.75741,75.7,154.6,2018-09-21 14:15:27:128
42.06969,-87.75741,75.7,154.6,2018-09-21 14:15:27:630
42.06953,-87.75731,74,154.3,2018-09-21 14:15:28:128
42.06953,-87.75731,74,154.3,2018-09-21 14:15:28:628
42.06936,-87.7572,72.8,154,2018-09-21 14:15:29:128
42.06936,-87.7572,72.8,154,2018-09-21 14:15:29:628
42.0692,-87.7571,72.9,154.4,2018-09-21 14:15:30:128
42.0692,-87.7571,72.9,154.4,2018-09-21 14:15:30:628
42.06903,-87.75699,73.4,154.3,2018-09-21 14:15:31:128
42.06903,-87.75699,73.4,154.3,2018-09-21 14:15:31:628
42.06887,-87.75688,72.9,154.4,2018-09-21 14:15:32:128
42.06887,-87.75688,72.9,154.4,2018-09-21 14:15:32:628
42.06871,-87.75678,71.3,154.6,2018-09-21 14:15:33:128
42.06871,-87.75678,71.3,154.6,2018-09-21 14:15:33:628
42.06856,-87.75669,71.2,154.9,2018-09-21 14:15:34:128
42.06856,-87.75669,71.2,154.9,2018-09-21 14:15:34:628
42.06839,-87.75659,71.3,154.5,2018-09-21 14:15:35:128
42.06839,-87.75659,71.3,154.5,2018-09-21 14:15:35:628
42.06824,-87.75648,69.4,153,2018-09-21 14:15:36:128
42.06824,-87.75648,69.4,153,2018-09-21 14:15:36:628
42.06808,-87.75637,73.1,153,2018-09-21 14:15:37:128
42.06808,-87.75637,73.1,153,2018-09-21 14:15:37:628
42.06791,-87.75625,78.5,154,2018-09-21 14:15:38:128
42.06791,-87.75625,78.5,154,2018-09-21 14:15:38:628
42.0677,-87.75612,85.4,154.6,2018-09-21 14:15:39:128
42.0677,-87.75612,85.4,154.6,2018-09-21 14:15:39:627
42.0675,-87.75599,90.7,155,2018-09-21 14:15:40:128
42.0675,-87.75599,90.7,155,2018-09-21 14:15:40:629
42.06728,-87.75586,95,155.7,2018-09-21 14:15:41:128
42.06728,-87.75586,95,155.7,2018-09-21 14:15:41:628
42.06705,-87.75573,98.5,157.2,2018-09-21 14:15:42:128
42.06705,-87.75573,98.5,157.2,2018-09-21 14:15:42:628
42.06681,-87.75561,101.7,159,2018-09-21 14:15:43:128
42.06681,-87.75561,101.7,159,2018-09-21 14:15:43:628
42.06657,-87.7555,103.8,160.6,2018-09-21 14:15:44:128
42.06657,-87.7555,103.8,160.6,2018-09-21 14:15:44:629
42.06631,-87.7554,104.3,162.6,2018-09-21 14:15:45:128
42.06631,-87.7554,104.3,162.6,2018-09-21 14:15:45:628
42.06607,-87.7553,104.6,164.1,2018-09-21 14:15:46:128
42.06607,-87.7553,104.6,164.1,2018-09-21 14:15:46:628
42.0658,-87.7552,106.1,165.4,2018-09-21 14:15:47:128
42.0658,-87.7552,106.1,165.4,2018-09-21 14:15:47:628
42.06552,-87.75512,107.4,167.4,2018-09-21 14:15:48:128
42.06552,-87.75512,107.4,167.4,2018-09-21 14:15:48:628
42.06527,-87.75505,109.3,168.9,2018-09-21 14:15:49:128
42.06527,-87.75505,109.3,168.9,2018-09-21 14:15:49:628
42.065,-87.75498,111.3,170.4,2018-09-21 14:15:50:128
42.065,-87.75498,111.3,170.4,2018-09-21 14:15:50:628
42.06472,-87.75494,113.6,172.3,2018-09-21 14:15:51:128
42.06472,-87.75494,113.6,172.3,2018-09-21 14:15:51:628
42.06443,-87.75491,116.6,174.6,2018-09-21 14:15:52:128
42.06443,-87.75491,116.6,174.6,2018-09-21 14:15:52:628
42.06413,-87.75489,119.5,177.1,2018-09-21 14:15:53:128
42.06413,-87.75489,119.5,177.1,2018-09-21 14:15:53:628
42.06382,-87.75489,121.2,179.2,2018-09-21 14:15:54:128
42.06382,-87.75489,121.2,179.2,2018-09-21 14:15:54:628
42.06351,-87.7549,123.3,181.2,2018-09-21 14:15:55:128
42.06351,-87.7549,123.3,181.2,2018-09-21 14:15:55:628
42.06321,-87.75492,125,183.5,2018-09-21 14:15:56:128
42.06321,-87.75492,125,183.5,2018-09-21 14:15:56:628
42.06289,-87.75497,125.5,185.7,2018-09-21 14:15:57:128
42.06289,-87.75497,125.5,185.7,2018-09-21 14:15:57:628
42.06258,-87.75503,125.2,187.8,2018-09-21 14:15:58:128
42.06258,-87.75503,125.2,187.8,2018-09-21 14:15:58:628
42.06227,-87.75508,124.6,187.5,2018-09-21 14:15:59:127
42.06227,-87.75508,124.6,187.5,2018-09-21 14:15:59:628
42.06197,-87.75517,122.8,190.3,2018-09-21 14:16:00:128
42.06197,-87.75517,122.8,190.3,2018-09-21 14:16:00:628
42.06169,-87.75527,119.6,193.9,2018-09-21 14:16:01:128
42.06169,-87.75527,119.6,193.9,2018-09-21 14:16:01:628
42.06141,-87.75539,114.8,195.9,2018-09-21 14:16:02:128
42.06141,-87.75539,114.8,195.9,2018-09-21 14:16:02:628
42.06114,-87.7555,112.9,198.1,2018-09-21 14:16:03:128
42.06114,-87.7555,112.9,198.1,2018-09-21 14:16:03:628
42.06089,-87.75562,110.7,200.3,2018-09-21 14:16:04:128
42.06089,-87.75562,110.7,200.3,2018-09-21 14:16:04:629
42.06064,-87.75575,107.1,201.9,2018-09-21 14:16:05:128
42.06064,-87.75575,107.1,201.9,2018-09-21 14:16:05:628
42.0604,-87.75589,102.1,203.2,2018-09-21 14:16:06:128
42.0604,-87.75589,102.1,203.2,2018-09-21 14:16:06:628
42.06019,-87.75603,92.8,205.1,2018-09-21 14:16:07:129
42.06019,-87.75603,92.8,205.1,2018-09-21 14:16:07:628
42.06001,-87.75616,83.3,206.6,2018-09-21 14:16:08:128
